mu,psi_ref_gauss,psi_hat_gauss,psi_ref_heaviside,psi_hat_heaviside
-0.4825,0.500872424197382,0.500872424197236,5e-09,3.83666215870113e-314
-0.48,0.503288682196234,0.503288682196109,5e-09,4.69967912441977e-308
-0.4775,0.505703953705225,0.505703953705121,5e-09,4.57964609588705e-302
-0.475,0.508118112938378,0.508118112938294,5e-09,3.56098150149835e-296
-0.4725,0.510531033591275,0.510531033591211,5e-09,2.2161173581914e-290
-0.47,0.512942588851241,0.512942588851197,5e-09,1.1071294727685e-284
-0.4675,0.515352651407643,0.515352651407619,5e-09,4.45318160079284e-279
-0.465,0.517761093462298,0.517761093462293,5e-09,1.44636831186545e-273
-0.4625,0.520167786739991,0.520167786740006,5e-09,3.80435117854046e-268
-0.46,0.522572602499106,0.52257260249914,5e-09,8.12678694441763e-263
-0.4575,0.524975411542358,0.524975411542409,5e-09,1.41391676622366e-257
-0.455,0.527376084227636,0.527376084227706,5e-09,2.00915061463564e-252
-0.4525,0.529774490478957,0.529774490479044,5e-09,2.3382383252667e-247
-0.45,0.53217049979751,0.532170499797614,5e-09,2.23482593371681e-242
-0.4475,0.53456398127282,0.534563981272941,5e-09,1.75895798673113e-237
-0.445,0.536954803594005,0.536954803594142,5e-09,1.14311395524603e-232
-0.4425,0.539342835061131,0.539342835061284,5e-09,6.15033422691175e-228
-0.44,0.541727943596676,0.541727943596845,5e-09,2.74677664196412e-223
-0.4375,0.544109996757087,0.544109996757272,5e-09,1.02091901664803e-218
-0.435,0.546488861744432,0.546488861744632,5e-09,3.16605253110942e-214
-0.4325,0.548864405418155,0.548864405418368,5e-09,8.21310060263396e-210
-0.43,0.551236494306913,0.551236494307141,5e-09,1.78669150116126e-205
-0.4275,0.553604994620525,0.553604994620766,5e-09,3.26756753550742e-201
-0.425,0.555969772261993,0.555969772262246,5e-09,5.03615840097847e-197
-0.4225,0.558330692839624,0.55833069283989,5e-09,6.55736560183539e-193
-0.42,0.560687621679241,0.560687621679519,5e-09,7.23033272754129e-189
-0.4175,0.563040423836478,0.563040423836767,5e-09,6.7673408879661e-185
-0.415,0.565388964109161,0.565388964109461,5e-09,5.38926051630446e-181
-0.4125,0.567733107049775,0.567733107050085,5e-09,3.66016506804084e-177
-0.41,0.570072716978014,0.570072716978335,5e-09,2.124859371365e-173
-0.4075,0.572407657993414,0.572407657993744,5e-09,1.05682756497646e-169
-0.405,0.574737793988057,0.574737793988396,5e-09,4.51333647619824e-166
-0.4025,0.577062988659365,0.577062988659713,5e-09,1.65872761238824e-162
-0.4,0.579383105522966,0.579383105523321,5e-09,5.25762220218961e-159
-0.3975,0.581698007925629,0.581698007925991,5e-09,1.44039922452692e-155
-0.395,0.584007559058283,0.584007559058653,5e-09,3.41811794017144e-152
-0.3925,0.5863116219691,0.586311621969476,5e-09,7.04080989655787e-149
-0.39,0.58861005957665,0.588610059577032,5e-09,1.26153623688574e-145
-0.3875,0.590902734683126,0.590902734683513,5e-09,1.9702347450059e-142
-0.385,0.593189509987631,0.593189509988023,5e-09,2.68761157565331e-139
-0.3825,0.595470248099539,0.595470248099935,5e-09,3.20866308932748e-136
-0.38,0.597744811551906,0.597744811552305,5e-09,3.35938172833707e-133
-0.3775,0.600013062814953,0.600013062815356,5e-09,3.09051299440918e-130
-0.375,0.602274864309609,0.602274864310014,5e-09,2.50314520197129e-127
-0.3725,0.604530078421098,0.604530078421505,5e-09,1.78839739949569e-124
-0.37,0.6067785675126,0.606778567513008,5e-09,1.12925724654222e-121
-0.3675,0.609020193938955,0.609020193939364,5e-09,6.31380455097546e-119
-0.365,0.61125482006042,0.611254820060829,5e-09,3.13160912549462e-116
-0.3625,0.61348230825648,0.613482308256889,5e-09,1.38045181557042e-113
-0.36,0.615702520939706,0.615702520940114,5e-09,5.41803471969743e-111
-0.3575,0.617915320569657,0.617915320570064,5e-09,1.89674608522482e-108
-0.355,0.620120569666832,0.620120569667237,5e-09,5.93327031507098e-106
-0.3525,0.622318130826658,0.62231813082706,5e-09,1.66133769749081e-103
-0.35,0.624507866733523,0.624507866733922,5e-09,4.1711194764946e-101
-0.3475,0.626689640174848,0.626689640175243,5e-09,9.40635108443913e-99
-0.345,0.628863314055195,0.628863314055586,5e-09,1.90852311766389e-96
-0.3425,0.631028751410407,0.631028751410793,5e-09,3.48984546240193e-94
-0.34,0.633185815421786,0.633185815422167,5e-09,5.76054304592823e-92
-0.3375,0.635334369430297,0.635334369430672,5e-09,8.59757966625655e-90
-0.335,0.637474276950803,0.637474276951172,5e-09,1.1620983383316e-87
-0.3325,0.639605401686329,0.639605401686691,5e-09,1.4247973565034e-85
-0.33,0.641727607542345,0.6417276075427,5e-09,1.58704021713756e-83
-0.3275,0.643840758641075,0.643840758641422,5e-09,1.60849574973976e-81
-0.325,0.645944719335829,0.645944719336167,5e-09,1.48563854094196e-79
-0.3225,0.648039354225346,0.648039354225675,5e-09,1.25234327603791e-77
-0.32,0.650124528168164,0.650124528168484,5e-09,9.64935000123315e-76
-0.3175,0.652200106296994,0.652200106297303,5e-09,6.80575653877009e-74
-0.315,0.654265954033109,0.654265954033408,5e-09,4.40037350353672e-72
-0.3125,0.65632193710075,0.656321937101038,5e-09,2.61192377985222e-70
-0.31,0.65836792154153,0.658367921541806,5e-09,1.42529363162452e-68
-0.3075,0.660403773728847,0.660403773729111,5e-09,7.1602506884188e-67
-0.305,0.662429360382306,0.662429360382558,5e-09,3.31612936350539e-65
-0.3025,0.664444548582134,0.664444548582372,5e-09,1.41776943185934e-63
-0.3,0.666449205783599,0.666449205783824,5e-09,5.60317938372257e-62
-0.2975,0.668443199831428,0.668443199831639,5e-09,2.04971967208828e-60
-0.295,0.670426398974212,0.670426398974409,5e-09,6.94950936990196e-59
-0.2925,0.672398671878815,0.672398671878996,5e-09,2.18662742247866e-57
-0.29,0.674359887644761,0.674359887644927,5e-09,6.39308153759366e-56
-0.2875,0.676309915818623,0.676309915818773,5e-09,1.739029758976e-54
-0.285,0.678248626408384,0.678248626408518,5e-09,4.40660733858989e-53
-0.2825,0.680175889897795,0.680175889897913,5e-09,1.04144017295307e-51
-0.28,0.682091577260705,0.682091577260805,5e-09,2.29838024101628e-50
-0.2775,0.683995559975374,0.683995559975457,5e-09,4.74225508510333e-49
-0.275,0.685887710038768,0.685887710038832,5e-09,9.15871066914722e-48
-0.2725,0.687767899980818,0.687767899980864,5e-09,1.65757875939564e-46
-0.27,0.689636002878667,0.689636002878694,5e-09,2.81450209128576e-45
-0.2675,0.691491892370871,0.691491892370879,5e-09,4.48855898582405e-44
-0.265,0.693335442671583,0.693335442671572,5e-09,6.7309123752168e-43
-0.2625,0.695166528584696,0.695166528584665,5e-09,9.50122526185842e-42
-0.26,0.696985025517949,0.696985025517898,5e-09,1.26384680279968e-40
-0.2575,0.698790809496999,0.698790809496927,5e-09,1.5859239175496e-39
-0.255,0.700583757179452,0.700583757179359,5e-09,1.87932057565413e-38
-0.2525,0.702363745868846,0.702363745868732,5e-09,2.10523763004158e-37
-0.25,0.704130653528599,0.704130653528463,5e-09,2.23165949791527e-36
-0.2475,0.705884358795901,0.705884358795743,5e-09,2.24088647932268e-35
-0.245,0.707624740995559,0.70762474099538,5e-09,2.13358169727456e-34
-0.2425,0.709351680153798,0.709351680153596,5e-09,1.92806845701075e-33
-0.24,0.711065057011994,0.711065057011769,5e-09,1.65531087675347e-32
-0.2375,0.712764753040366,0.712764753040119,5e-09,1.35143396957172e-31
-0.235,0.714450650451602,0.71445065045133,5e-09,1.05021084243988e-30
-0.2325,0.716122632214422,0.716122632214127,5e-09,7.77547545430168e-30
-0.23,0.717780582067089,0.717780582066771,5e-09,5.48962622684051e-29
-0.2275,0.719424384530848,0.719424384530506,5e-09,3.6992593577506e-28
-0.225,0.721053924923296,0.72105392492293,5e-09,2.38137670068154e-27
-0.2225,0.722669089371691,0.7226690893713,5e-09,1.46575785362697e-26
-0.22,0.724269764826184,0.724269764825769,5e-09,8.63358351903963e-26
-0.2175,0.725855839072981,0.725855839072542,5e-09,4.87060719376197e-25
-0.215,0.727427200747427,0.727427200746962,5e-09,2.63391175488512e-24
-0.2125,0.728983739347013,0.728983739346523,5e-09,1.36647911802602e-23
-0.21,0.730525345244308,0.730525345243793,5e-09,6.8067635594419e-23
-0.2075,0.732051909699802,0.732051909699262,5e-09,3.25807561973722e-22
-0.205,0.733563324874672,0.733563324874107,5e-09,1.49970625470836e-21
-0.2025,0.735059483843457,0.735059483842866,5e-09,6.64373567454676e-21
-0.2,0.736540280606647,0.73654028060603,5e-09,2.83472562691886e-20
-0.1975,0.738005610103183,0.738005610102541,5e-09,1.16581232858836e-19
-0.195,0.739455368222865,0.739455368222196,5e-09,4.62473205261209e-19
-0.1925,0.740889451818662,0.740889451817968,5e-09,1.77092949432602e-18
-0.19,0.742307758718932,0.742307758718212,5e-09,6.55064834898372e-18
-0.1875,0.743710187739538,0.743710187738792,5e-09,2.34229905728971e-17
-0.185,0.745096638695867,0.745096638695095,5e-09,8.10172289256314e-17
-0.1825,0.746467012414747,0.746467012413949,5e-09,2.71260541651636e-16
-0.18,0.747821210746257,0.747821210745433,5e-09,8.79756744340336e-16
-0.1775,0.749159136575435,0.749159136574586,5e-09,2.76562470705521e-15
-0.175,0.750480693833876,0.750480693833001,5e-09,8.43260779968692e-15
-0.1725,0.751785787511215,0.751785787510314,5e-09,2.49544158265548e-14
-0.17,0.753074323666508,0.753074323665581,5e-09,7.17173338877289e-14
-0.1675,0.754346209439492,0.754346209438539,5e-09,2.00291282030238e-13
-0.165,0.755601353061729,0.755601353060751,5e-09,5.43909613917778e-13
-0.1625,0.756839663867639,0.756839663866635,5e-09,1.43707517837391e-12
-0.16,0.758061052305403,0.758061052304374,5e-09,3.69638610495646e-12
-0.1575,0.759265429947757,0.759265429946702,5e-09,9.26132383601329e-12
-0.155,0.76045270950265,0.76045270950157,5e-09,2.26159774276751e-11
-0.1525,0.761622804823789,0.761622804822684,5e-09,5.38578164169923e-11
